country_code,country_name,city,postal,latitude,longitude,IPv4,state
FR,France,Aubervilliers,93300,48.9167,2.3833,37.173.46.133,Seine-Saint-Denis
FR,France,Paris,75014,48.8331,2.3264,80.215.167.10,Paris
FR,France,Alençon,61000,48.4333,0.0833,87.88.166.40,Orne
FR,France,Paris,75009,48.8718,2.3399,37.165.152.224,Paris
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Paris,75007,48.8565,2.321,37.164.124.110,Paris
FR,France,Paris,75017,48.8835,2.3219,37.165.209.12,Paris
FR,France,Paris,75014,48.8331,2.3264,80.215.162.168,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.37.138,North
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.107,Loire-Atlantique
FR,France,Paris,75019,48.8817,2.3822,80.215.244.41,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.58,Loire-Atlantique
FR,France,Paris,75020,48.8534,2.3487999999999998,80.215.68.5,Paris
FR,France,Paris,75017,48.8835,2.3219,37.171.217.221,Paris
FR,France,Paris,75017,48.8835,2.3219,80.214.21.21,Paris
GB,United Kingdom,London,EC2V,51.5161,-0.0949,83.137.1.209,England
FR,France,Paris,75018,48.8925,2.3444,80.215.135.205,Paris
FR,France,,,48.8582,2.3387000000000002,89.85.241.13,
FR,France,,,48.8582,2.3387000000000002,89.85.240.104,
FR,France,Paris,75010,48.8709,2.3561,37.173.166.9,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.15.234,
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.102,Loire-Atlantique
FR,France,Paris,75018,48.8925,2.3444,80.215.194.203,Paris
FR,France,,,48.8582,2.3387000000000002,37.172.217.81,
FR,France,Paris,75007,48.8565,2.321,37.164.121.178,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.14.153,
FR,France,Paris,75013,48.8322,2.3561,80.215.41.31,Paris
FR,France,Paris,75019,48.8817,2.3822,37.173.227.170,Paris
FR,France,Alençon,61000,48.4333,0.0833,87.88.166.205,Orne
GB,United Kingdom,Kidderminster,DY11,52.375,-2.2417,185.13.106.219,Worcestershire
FR,France,,,48.8582,2.3387000000000002,92.184.96.25,
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.241,Loire-Atlantique
FR,France,Paris,75019,48.8817,2.3822,80.215.243.40,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.16,
FR,France,Levallois-Perret,92300,48.8939,2.2886,37.165.29.101,Hauts-de-Seine
FR,France,Paris,75002,48.8655,2.3426,80.215.83.31,Paris
FR,France,Paris,75015,48.8412,2.3003,37.164.133.39,Paris
FR,France,Paris,75010,48.8709,2.3561,80.215.12.56,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.173,Loire-Atlantique
FR,France,Saint-Denis,93200,48.9333,2.3667,37.171.13.167,Seine-Saint-Denis
FR,France,Paris,75017,48.8835,2.3219,37.165.209.25,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.134.137,Vosges
FR,France,Anzin,59410,50.372,3.5039,93.22.39.200,North
FR,France,Paris,75011,48.8574,2.3795,37.165.59.126,Paris
FR,France,Paris,75017,48.8835,2.3219,80.214.76.237,Paris
FR,France,Paris,75009,48.8718,2.3399,37.164.193.130,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.156,Vosges
FR,France,Paris,75008,48.8763,2.3183,80.215.104.137,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.63,Loire-Atlantique
FR,France,,,48.8582,2.3387000000000002,92.184.98.175,
FR,France,Clichy,92110,48.9002,2.3095,37.165.108.177,Hauts-de-Seine
FR,France,Paris,75018,48.8925,2.3444,37.165.71.223,Paris
FR,France,Paris,75017,48.8835,2.3219,80.214.72.237,Paris
FR,France,Le Mans,72100,48,0.2,87.88.178.202,Sarthe
FR,France,Paris,75012,48.8412,2.3876,92.184.117.94,Paris
FR,France,Paris,75015,48.8412,2.3003,80.215.230.145,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.15,Paris
FR,France,,,48.8582,2.3387000000000002,37.172.223.237,
FR,France,,,48.8582,2.3387000000000002,185.189.22.70,
FR,France,Anzin,59410,50.372,3.5039,93.22.39.113,North
FR,France,Laval,53000,48.0667,-0.7667,87.88.181.85,Mayenne
FR,France,Le Mans,72000,48,0.2,87.88.183.247,Sarthe
FR,France,Paris,75010,48.8709,2.3561,80.215.15.79,Paris
FR,France,Paris,75014,48.8331,2.3264,80.215.34.221,Paris
FR,France,Paris,75018,48.8925,2.3444,80.215.197.215,Paris
FR,France,Paris,75012,48.8412,2.3876,92.184.117.52,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.189,Loire-Atlantique
FR,France,Argenteuil,95100,48.95,2.25,37.164.231.177,Val d'Oise
FR,France,Clichy,92110,48.9002,2.3095,37.165.213.48,Hauts-de-Seine
FR,France,Paris,75011,48.8574,2.3795,37.173.250.218,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.157.141,Paris
FR,France,Paris,75019,48.8817,2.3822,80.214.29.241,Paris
FR,France,Paris,75013,48.8322,2.3561,37.171.245.137,Paris
FR,France,Paris,75001,48.8628,2.3292,37.164.151.139,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.88,Loire-Atlantique
FR,France,Anzin,59410,50.372,3.5039,93.22.36.217,North
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.225,Loire-Atlantique
FR,France,,,48.8582,2.3387000000000002,93.23.12.70,
FR,France,,,48.8582,2.3387000000000002,37.165.139.141,
FR,France,Paris,75014,48.8331,2.3264,80.215.38.166,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.47.139,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,37.171.4.2,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,80.214.112.177,Paris
FR,France,Paris,75012,48.8412,2.3876,92.184.117.97,Paris
GB,United Kingdom,Kidderminster,DY11,52.375,-2.2417,185.13.106.98,Worcestershire
GB,United Kingdom,London,EC2V,51.5161,-0.0949,83.137.1.215,England
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.133.198,Vosges
FR,France,Paris,75015,48.8412,2.3003,37.170.222.179,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.89,Vosges
FR,France,Anzin,59410,50.372,3.5039,93.22.38.161,North
FR,France,,,48.8582,2.3387000000000002,185.189.22.84,
FR,France,Paris,75018,48.8925,2.3444,37.165.67.200,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.37.100,North
FR,France,,,48.8582,2.3387000000000002,185.228.229.68,
FR,France,Paris,75017,48.8835,2.3219,80.215.3.115,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,37.170.169.149,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.44.163,Paris
FR,France,Saint-Berthevin,53940,48.0667,-0.8333,87.88.170.188,Mayenne
FR,France,Stains,93240,48.95,2.3833,37.165.228.15,Seine-Saint-Denis
GB,United Kingdom,London,EC2V,51.5161,-0.0949,83.137.1.208,England
FR,France,Paris,75001,48.8628,2.3292,134.157.25.71,Paris
FR,France,Paris,75009,48.8718,2.3399,37.165.155.230,Paris
FR,France,Paris,75002,48.8655,2.3426,80.215.85.106,Paris
FR,France,Paris,75011,48.8574,2.3795,37.165.56.42,Paris
FR,France,Ivry-sur-Seine,94200,48.8157,2.3849,80.215.174.157,Val-de-Marne
FR,France,Paris,75012,48.8412,2.3876,92.184.116.239,Paris
FR,France,Paris,75017,48.8835,2.3219,80.214.22.218,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.141,Loire-Atlantique
FR,France,Colombes,92700,48.9188,2.254,37.173.23.103,Hauts-de-Seine
FR,France,Paris,75014,48.8331,2.3264,80.215.36.95,Paris
FR,France,Paris,75008,48.8763,2.3183,80.215.104.24,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.55,Loire-Atlantique
FR,France,Paris,75013,48.8322,2.3561,80.215.44.205,Paris
FR,France,Paris,75002,48.8655,2.3426,80.215.81.197,Paris
FR,France,Paris,75013,48.8322,2.3561,37.171.242.146,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.39.232,North
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.73,Vosges
FR,France,Anzin,59410,50.372,3.5039,93.22.37.68,North
GB,United Kingdom,London,EC2V,51.5161,-0.0949,83.137.1.220,England
FR,France,Paris,75012,48.8412,2.3876,92.184.117.95,Paris
FR,France,Paris,75012,48.8412,2.3876,92.184.117.83,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.14.168,
FR,France,Paris,75018,48.8925,2.3444,37.165.173.43,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.57,Vosges
FR,France,Fresnes,94260,48.7557,2.3224,80.215.201.92,Val-de-Marne
FR,France,Paris,75016,48.8637,2.2769,37.164.251.221,Paris
FR,France,Alençon,61000,48.4333,0.0833,87.88.168.193,Orne
FR,France,Vitry-sur-Seine,94400,48.7872,2.4032999999999998,37.165.12.22,Val-de-Marne
FR,France,Paris,75013,48.8322,2.3561,80.215.46.14,Paris
HK,Hong Kong,,,22.25,114.1667,202.66.60.187,
FR,France,Paris,75020,48.8534,2.3487999999999998,80.214.116.17,Paris
GB,United Kingdom,Kidderminster,DY11,52.375,-2.2417,185.13.106.107,Worcestershire
FR,France,,,48.8582,2.3387000000000002,92.184.98.138,
FR,France,Paris,93200,48.9333,2.3667,82.102.18.251,Paris
FR,France,Paris,93200,48.9333,2.3667,185.246.211.104,Paris
RO,Romania,,,46,25,84.247.51.246,
FR,France,,,45.7485,4.8467,31.172.162.129,
US,United States,,,37.751,-97.822,143.244.57.107,
FR,France,Paris,93200,48.9333,2.3667,185.246.211.68,Paris
US,United States,,,37.751,-97.822,143.244.57.90,
FR,France,Anzin,59410,50.372,3.5039,93.22.37.75,North
FR,France,Vanves,92170,48.8235,2.2903000000000002,80.215.92.111,Hauts-de-Seine
FR,France,Ozoir-la-Ferriere,77330,48.767,2.6687,109.190.183.215,Seine-et-Marne
FR,France,Paris,75013,48.8322,2.3561,80.215.153.149,Paris
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Hagondange,57300,49.2513,6.1681,88.169.2.25,Moselle
FR,France,Paris,75020,48.8534,2.3487999999999998,37.164.247.88,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.109,
FR,France,,,48.8582,2.3387000000000002,92.184.96.156,
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.84,Loire-Atlantique
FR,France,Stains,93240,48.95,2.3833,37.165.231.110,Seine-Saint-Denis
FR,France,,,48.8582,2.3387000000000002,93.23.14.63,
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Colmar,68000,48.0833,7.3667,91.165.172.146,Haut-Rhin
FR,France,,,48.8582,2.3387000000000002,37.165.200.143,
FR,France,Colmar,68000,48.0833,7.3667,91.165.172.177,Haut-Rhin
FR,France,Anzin,59410,50.372,3.5039,93.22.36.229,North
FR,France,,,48.8582,2.3387000000000002,91.170.65.186,
FR,France,Ivry-sur-Seine,94200,48.8157,2.3849,37.165.89.236,Val-de-Marne
FR,France,Roubaix,59100,50.6942,3.1746,176.182.226.191,North
FR,France,Paris,75015,48.8412,2.3003,176.185.227.169,Paris
FR,France,Sevran,93270,48.9447,2.5275,89.90.161.118,Seine-Saint-Denis
FR,France,,,48.8582,2.3387000000000002,37.169.24.65,
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,,,48.8582,2.3387000000000002,46.193.64.175,
FR,France,Saint-Denis,93200,48.9333,2.3667,37.171.14.178,Seine-Saint-Denis
FR,France,Paris,75015,48.8412,2.3003,37.170.221.114,Paris
FR,France,Paris,75015,48.8412,2.3003,80.215.230.118,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.12.235,
FR,France,Argenteuil,95100,48.95,2.25,90.43.64.73,Val d'Oise
FR,France,Paris,75017,48.8835,2.3219,80.215.77.245,Paris
FR,France,Paris,75017,48.8835,2.3219,37.164.218.5,Paris
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,,,48.8582,2.3387000000000002,85.190.69.104,
FR,France,Paris,75011,48.8574,2.3795,92.170.237.23,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.144,Loire-Atlantique
FR,France,Paris,75020,48.8534,2.3487999999999998,80.215.65.249,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.14.180,
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.5,Vosges
FR,France,Alençon,61000,48.4333,0.0833,87.88.167.208,Orne
FR,France,Paris,75019,48.8817,2.3822,37.171.96.25,Paris
DK,Denmark,Copenhagen,2750,55.7316,12.3633,185.206.224.246,Capital Region
FR,France,Paris,75020,48.8534,2.3487999999999998,80.214.119.166,Paris
FR,France,Paris,75009,48.8718,2.3399,37.170.233.172,Paris
US,United States,Vermillion,57069,42.7951,-96.9258,24.111.148.28,South Dakota
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.39,Loire-Atlantique
FR,France,Paris,75019,48.8817,2.3822,37.173.51.218,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.36.28,North
FR,France,,,48.8582,2.3387000000000002,93.23.14.113,
FR,France,Paris,75000,48.8534,2.3487999999999998,37.164.208.163,Paris
FR,France,Vanves,92170,48.8235,2.2903000000000002,80.215.91.210,Hauts-de-Seine
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.155,Vosges
FR,France,Asnieres-sur-Seine,92600,48.9167,2.2833,37.172.135.100,Hauts-de-Seine
FR,France,Dreux,28100,48.7333,1.3667,88.164.2.45,Eure-et-Loir
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.85,Vosges
FR,France,Paris,75001,48.8628,2.3292,134.157.26.222,Paris
FR,France,Paris,75008,48.8763,2.3183,37.165.236.242,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.164,Loire-Atlantique
FR,France,,,48.8582,2.3387000000000002,93.23.13.144,
GB,United Kingdom,London,EC2V,51.5161,-0.0949,83.137.1.213,England
FR,France,Paris,75019,48.8817,2.3822,80.215.240.109,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.226,Loire-Atlantique
FR,France,Paris,75014,48.8331,2.3264,80.215.165.238,Paris
FR,France,Vanves,92170,48.8235,2.2903000000000002,80.215.93.40,Hauts-de-Seine
FR,France,,,48.8582,2.3387000000000002,195.220.106.83,
FR,France,Paris,75001,48.8628,2.3292,134.157.25.192,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.65,Loire-Atlantique
FR,France,Paris,75001,48.8628,2.3292,134.157.53.34,Paris
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Le Mans,72000,48,0.2,87.88.175.232,Sarthe
FR,France,Paris,75001,48.8628,2.3292,37.172.144.103,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.49,Loire-Atlantique
FR,France,Paris,75020,48.8534,2.3487999999999998,80.214.119.149,Paris
FR,France,Paris,75002,48.8655,2.3426,80.215.80.118,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.223,Vosges
FR,France,Anzin,59410,50.372,3.5039,93.22.39.116,North
FR,France,Paris,75010,48.8709,2.3561,37.170.245.161,Paris
FR,France,Paris,75017,48.8835,2.3219,80.214.76.155,Paris
FR,France,Paris,75009,48.8718,2.3399,37.170.235.29,Paris
FR,France,Paris,75008,48.8763,2.3183,37.169.51.226,Paris
FR,France,Paris,75014,48.8331,2.3264,83.202.4.70,Paris
FR,France,Paris,75000,48.8534,2.3487999999999998,37.164.39.62,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,37.169.59.200,Paris
FR,France,Paris,75014,48.8331,2.3264,80.215.162.38,Paris
FR,France,Montrouge,92120,48.8162,2.3139,37.165.41.118,Hauts-de-Seine
FR,France,Vitry-sur-Seine,94400,48.7872,2.4032999999999998,37.165.159.62,Val-de-Marne
FR,France,Gagny,93220,48.8833,2.5333,86.252.249.226,Seine-Saint-Denis
FR,France,Paris,75013,48.8322,2.3561,37.171.245.171,Paris
FR,France,Levallois-Perret,92300,48.8939,2.2886,80.215.99.237,Hauts-de-Seine
FR,France,Bordeaux,33000,44.8404,-0.5805,91.166.59.24,Gironde
FR,France,Paris,75016,48.8637,2.2769,78.192.58.199,Paris
FR,France,Paris,75001,48.8628,2.3292,134.157.27.233,Paris
FR,France,Paris,75017,48.8835,2.3219,37.164.23.241,Paris
FR,France,Paris,75001,48.8628,2.3292,134.157.107.47,Paris
GB,United Kingdom,London,EC2V,51.5161,-0.0949,83.137.1.196,England
FR,France,Alfortville,94140,48.8058,2.4204,37.165.186.20,Val-de-Marne
FR,France,Paris,75014,48.8331,2.3264,37.172.3.136,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.37.104,North
FR,France,Stains,93240,48.95,2.3833,37.165.226.237,Seine-Saint-Denis
FR,France,Paris,75011,48.8574,2.3795,37.165.58.218,Paris
FR,France,Paris,75011,48.8574,2.3795,37.171.157.200,Paris
FR,France,Paris,75003,48.8637,2.3615,37.170.77.78,Paris
FR,France,,,48.8582,2.3387000000000002,92.184.97.157,
FR,France,Paris,75010,48.8709,2.3561,80.215.8.136,Paris
FR,France,Paris,75010,48.8709,2.3561,37.170.246.147,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,80.215.69.186,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.92,Paris
FR,France,Paris,75008,48.8763,2.3183,80.215.108.107,Paris
FR,France,Paris,75015,48.8412,2.3003,80.215.230.47,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.155.85,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.253,Vosges
FR,France,Paris,75013,48.8322,2.3561,37.165.149.53,Paris
FR,France,,,48.8582,2.3387000000000002,185.189.23.37,
FR,France,,,48.8582,2.3387000000000002,92.184.96.193,
FR,France,Paris,75001,48.8628,2.3292,134.157.27.73,Paris
FR,France,Issy-les-Moulineaux,92130,48.821,2.2772,37.172.65.198,Hauts-de-Seine
FR,France,Paris,75013,48.8322,2.3561,37.171.244.246,Paris
FR,France,Paris,75010,48.8709,2.3561,80.215.8.37,Paris
FR,France,Palaiseau,91120,48.7167,2.25,195.81.228.4,Essonne
FR,France,Paris,75009,48.8718,2.3399,37.165.85.242,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.37.14,North
FR,France,Paris,75009,48.8718,2.3399,37.164.195.253,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.12.114,
FR,France,Paris,75011,48.8574,2.3795,185.61.186.148,Paris
FR,France,Levallois-Perret,92300,48.8939,2.2886,176.144.234.102,Hauts-de-Seine
FR,France,Lille,59800,50.633,3.0586,176.182.253.70,North
FR,France,,,48.8582,2.3387000000000002,93.23.15.40,
FR,France,Montrouge,92120,48.8162,2.3139,37.165.46.33,Hauts-de-Seine
IT,Italy,,,43.1479,12.1097,84.17.53.209,
FR,France,Paris,75018,48.8925,2.3444,80.215.192.97,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.14.108,
FR,France,Montmagny,95360,48.9734,2.3468999999999998,37.171.211.148,Val d'Oise
FR,France,,,48.8582,2.3387000000000002,85.190.70.116,
FR,France,Anzin,59410,50.372,3.5039,93.22.37.148,North
FR,France,,,48.8582,2.3387000000000002,93.23.12.76,
FR,France,Paris,75017,48.8835,2.3219,80.215.75.221,Paris
FR,France,Boulogne-Billancourt,92100,48.8333,2.25,37.164.77.188,Hauts-de-Seine
FR,France,Anzin,59410,50.372,3.5039,93.22.37.212,North
FR,France,Montereau-Fault-Yonne,77130,48.4195,2.9603,90.3.96.38,Seine-et-Marne
FR,France,Anzin,59410,50.372,3.5039,93.22.37.216,North
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.203,Loire-Atlantique
FR,France,Guyancourt,78280,48.7733,2.0739,81.220.224.17,Yvelines
FR,France,,,48.8582,2.3387000000000002,93.23.14.58,
FR,France,Paris,75015,48.8412,2.3003,37.172.167.31,Paris
FR,France,Aubervilliers,93300,48.9167,2.3833,90.3.20.210,Seine-Saint-Denis
FR,France,Paris,75018,48.8925,2.3444,80.215.135.164,Paris
FR,France,Paris,75001,48.8628,2.3292,37.169.33.35,Paris
FR,France,Paris,75019,48.8817,2.3822,37.170.111.158,Paris
FR,France,Paris,75002,48.8655,2.3426,37.164.24.188,Paris
FR,France,Paris,75015,48.8412,2.3003,80.214.127.210,Paris
FR,France,Orléans,,47.9029,1.9039000000000001,87.88.191.13,Loiret
BH,Bahrain,,,26,50.55,109.63.1.5,
FR,France,Levallois-Perret,92300,48.8939,2.2886,80.215.102.210,Hauts-de-Seine
FR,France,Vitry-sur-Seine,94400,48.7872,2.4032999999999998,37.165.8.235,Val-de-Marne
FR,France,Paris,75008,48.8763,2.3183,80.215.104.198,Paris
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Nanterre,92000,48.892,2.2067,37.172.188.49,Hauts-de-Seine
FR,France,Paris,75012,48.8412,2.3876,92.184.116.38,Paris
FR,France,Paris,75015,48.8412,2.3003,37.164.129.159,Paris
FR,France,Paris,75017,48.8835,2.3219,80.215.7.130,Paris
FR,France,Fontenay-sous-Bois,94120,48.8544,2.4827,62.35.108.253,Val-de-Marne
FR,France,Paris,75018,48.8925,2.3444,80.215.129.103,Paris
FR,France,Paris,75019,48.8817,2.3822,37.170.117.144,Paris
FR,France,Paris,75017,48.8835,2.3219,37.164.242.13,Paris
FR,France,Dreux,28100,48.7333,1.3667,87.88.176.19,Eure-et-Loir
FR,France,,,48.8582,2.3387000000000002,77.204.105.233,
FR,France,,,48.8582,2.3387000000000002,37.165.78.165,
FR,France,Paris,75001,48.8628,2.3292,134.157.26.102,Paris
FR,France,Clichy,92110,48.9002,2.3095,37.171.169.136,Hauts-de-Seine
FR,France,Paris,75015,48.8412,2.3003,80.215.229.221,Paris
FR,France,Paris,75002,48.8655,2.3426,80.215.81.77,Paris
FR,France,Paris,75002,48.8655,2.3426,80.215.86.58,Paris
RO,Romania,,,46,25,37.120.204.245,
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.78,Vosges
FR,France,Vanves,92170,48.8235,2.2903000000000002,80.215.92.215,Hauts-de-Seine
FR,France,Paris,75015,48.8412,2.3003,80.214.126.10,Paris
FR,France,Paris,75015,48.8412,2.3003,80.215.225.223,Paris
FR,France,Saint-Maurice,94410,48.8218,2.4272,37.171.58.111,Val-de-Marne
FR,France,Paris,75002,48.8655,2.3426,80.215.83.66,Paris
FR,France,Paris,75018,48.8925,2.3444,37.164.163.174,Paris
FR,France,Paris,75018,48.8925,2.3444,80.215.135.81,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.234,
FR,France,Paris,75014,48.8331,2.3264,80.215.32.66,Paris
FR,France,,,48.8582,2.3387000000000002,89.85.248.62,
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.171,Loire-Atlantique
FR,France,Paris,75017,48.8835,2.3219,80.215.3.218,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.41.210,Paris
FR,France,Paris,75003,48.8637,2.3615,37.164.168.86,Paris
FR,France,Paris,75012,48.8412,2.3876,92.184.116.9,Paris
FR,France,Paris,75014,48.8331,2.3264,80.215.35.210,Paris
FR,France,Paris,75009,48.8718,2.3399,37.165.152.114,Paris
FR,France,Paris,75017,48.8835,2.3219,80.214.17.60,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.12,Vosges
FR,France,Drancy,93700,48.9258,2.4453,37.168.86.148,Seine-Saint-Denis
FR,France,Paris,75019,48.8817,2.3822,80.214.29.71,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.194,
FR,France,Paris,75019,48.8817,2.3822,37.164.180.163,Paris
FR,France,Paris,75001,48.8628,2.3292,37.169.18.95,Paris
FR,France,Paris,75014,48.8331,2.3264,80.215.39.222,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.155.39,Paris
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Paris,75001,48.8628,2.3292,132.227.125.56,Paris
FR,France,Paris,75017,48.8835,2.3219,37.164.245.29,Paris
FR,France,Le Mans,72100,48,0.2,87.88.160.157,Sarthe
FR,France,Paris,75013,48.8322,2.3561,37.164.51.53,Paris
FR,France,Dreux,28100,48.7333,1.3667,87.88.171.15,Eure-et-Loir
FR,France,,,48.8582,2.3387000000000002,92.184.98.135,
FR,France,Paris,75014,48.8331,2.3264,37.164.115.19,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.133.155,Vosges
FR,France,,,48.8582,2.3387000000000002,37.165.132.72,
FR,France,Paris,75020,48.8534,2.3487999999999998,37.165.0.122,Paris
FR,France,Le Mans,72000,48,0.2,87.88.169.61,Sarthe
FR,France,Paris,75008,48.8763,2.3183,37.169.42.27,Paris
FR,France,Montreuil,93100,48.8642,2.4432,37.165.167.40,Seine-Saint-Denis
FR,France,Laval,53000,48.0667,-0.7667,87.88.164.250,Mayenne
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.182,Loire-Atlantique
FR,France,Anzin,59410,50.372,3.5039,93.22.36.118,North
FR,France,Nanterre,92000,48.892,2.2067,46.193.67.29,Hauts-de-Seine
FR,France,,,48.8582,2.3387000000000002,93.23.15.214,
FR,France,,,48.8582,2.3387000000000002,93.23.13.26,
FR,France,Paris,75018,48.8925,2.3444,37.165.65.169,Paris
FR,France,Paris,75007,48.8565,2.321,37.164.120.10,Paris
FR,France,Nanterre,92000,48.892,2.2067,37.172.190.150,Hauts-de-Seine
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.135,Loire-Atlantique
FR,France,Fresnes,94260,48.7557,2.3224,80.215.201.14,Val-de-Marne
FR,France,Villejuif,94800,48.7939,2.3599,37.170.37.64,Val-de-Marne
FR,France,,,48.8582,2.3387000000000002,92.174.123.117,
FR,France,,,48.8582,2.3387000000000002,93.23.12.161,
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.134.216,Vosges
FR,France,Paris,75014,48.8331,2.3264,80.215.33.219,Paris
FR,France,Paris,75018,48.8925,2.3444,80.215.193.90,Paris
FR,France,Paris,75013,48.8322,2.3561,37.164.66.186,Paris
FR,France,Le Mans,72000,48,0.2,87.88.186.136,Sarthe
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.105.246,Paris
FR,France,Saint-Denis,93200,48.9333,2.3667,37.171.225.103,Seine-Saint-Denis
FR,France,Paris,75012,48.8412,2.3876,37.164.87.29,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.155.133,Paris
FR,France,,,48.8582,2.3387000000000002,89.85.246.41,
FR,France,Paris,75012,48.8412,2.3876,92.184.118.15,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.224,Loire-Atlantique
FR,France,Saint-Denis,93200,48.9333,2.3667,37.165.180.21,Seine-Saint-Denis
FR,France,Paris,75001,48.8628,2.3292,134.157.26.218,Paris
FR,France,,,48.8582,2.3387000000000002,92.184.97.227,
FR,France,Bondy,93140,48.9018,2.4893,37.171.174.240,Seine-Saint-Denis
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.109,Vosges
